country,CountryCode,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
United Kingdom,GBR,20211008,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,66.86,39.96,46.18,49.2,25.0
United Kingdom,GBR,20211009,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,66.91,39.96,46.18,49.2,25.0
United Kingdom,GBR,20211010,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,66.94,39.96,46.18,49.2,25.0
United Kingdom,GBR,20211011,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,66.97,43.66,48.26,51.58,25.0
United Kingdom,GBR,20211012,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.01,43.66,48.26,51.58,25.0
United Kingdom,GBR,20211013,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.06,43.66,48.26,51.58,25.0
United Kingdom,GBR,20211014,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.1,43.65,48.26,51.58,25.0
United Kingdom,GBR,20211015,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.14,43.65,48.25,51.58,25.0
United Kingdom,GBR,20211016,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.19,43.65,48.25,51.57,25.0
United Kingdom,GBR,20211017,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.22,43.65,48.25,51.57,25.0
United Kingdom,GBR,20211018,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.25,43.65,48.25,51.57,25.0
United Kingdom,GBR,20211019,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.3,43.64,48.25,51.57,25.0
United Kingdom,GBR,20211020,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.34,43.64,48.25,51.57,25.0
United Kingdom,GBR,20211021,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.38,43.64,48.25,51.57,25.0
United Kingdom,GBR,20211022,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.42,43.64,48.25,51.57,25.0
United Kingdom,GBR,20211023,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.46,43.64,48.25,51.57,25.0
United Kingdom,GBR,20211024,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.49,43.64,48.25,51.57,25.0
United Kingdom,GBR,20211025,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.52,43.63,48.24,51.56,25.0
United Kingdom,GBR,20211026,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.56,43.63,48.24,51.56,25.0
United Kingdom,GBR,20211027,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.59,43.63,48.24,51.56,25.0
United Kingdom,GBR,20211028,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.62,43.63,48.24,51.56,25.0
United Kingdom,GBR,20211029,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.66,43.63,48.24,51.56,25.0
United Kingdom,GBR,20211030,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.69,43.63,48.24,51.56,25.0
United Kingdom,GBR,20211031,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.71,43.63,48.24,51.56,25.0
United Kingdom,GBR,20211101,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.74,43.62,48.24,51.56,25.0
United Kingdom,GBR,20211102,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.77,43.62,48.24,51.56,25.0
United Kingdom,GBR,20211103,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.8,43.62,48.24,51.56,25.0
United Kingdom,GBR,20211104,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.83,43.62,48.24,51.56,25.0
United Kingdom,GBR,20211105,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.86,43.62,48.24,51.55,25.0
United Kingdom,GBR,20211106,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.9,43.62,48.23,51.55,25.0
United Kingdom,GBR,20211107,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.92,43.62,48.23,51.55,25.0
United Kingdom,GBR,20211108,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.95,43.61,48.23,51.55,25.0
United Kingdom,GBR,20211109,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,67.98,43.61,48.23,51.55,25.0
United Kingdom,GBR,20211110,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.05,43.61,48.23,51.55,25.0
United Kingdom,GBR,20211111,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.09,43.61,48.23,51.55,25.0
United Kingdom,GBR,20211112,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.12,43.61,48.23,51.55,25.0
United Kingdom,GBR,20211113,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.16,43.6,48.23,51.55,25.0
United Kingdom,GBR,20211114,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.18,43.6,48.23,51.55,25.0
United Kingdom,GBR,20211115,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.21,43.6,48.23,51.54,25.0
United Kingdom,GBR,20211116,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.24,43.6,48.23,51.54,25.0
United Kingdom,GBR,20211117,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.27,43.6,48.22,51.54,25.0
United Kingdom,GBR,20211118,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.3,43.6,48.22,51.54,25.0
United Kingdom,GBR,20211119,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.33,43.6,48.22,51.54,25.0
United Kingdom,GBR,20211120,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.37,43.59,48.22,51.54,25.0
United Kingdom,GBR,20211121,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.39,43.59,48.22,51.54,25.0
United Kingdom,GBR,20211122,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.42,43.59,48.22,51.54,25.0
United Kingdom,GBR,20211123,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.45,43.59,48.22,51.54,25.0
United Kingdom,GBR,20211124,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.48,43.59,48.22,51.54,25.0
United Kingdom,GBR,20211125,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.52,43.59,48.22,51.53,25.0
United Kingdom,GBR,20211126,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.55,43.59,48.22,51.53,25.0
United Kingdom,GBR,20211127,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.6,43.58,48.22,51.53,25.0
United Kingdom,GBR,20211128,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.64,43.58,48.22,51.53,25.0
United Kingdom,GBR,20211129,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.68,43.58,48.21,51.53,25.0
United Kingdom,GBR,20211130,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.73,43.58,48.21,51.53,25.0
United Kingdom,GBR,20211201,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.78,43.58,48.21,51.53,25.0
United Kingdom,GBR,20211202,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.82,43.57,48.21,51.53,25.0
United Kingdom,GBR,20211203,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.87,43.57,48.21,51.52,25.0
United Kingdom,GBR,20211204,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.92,43.57,48.21,51.52,25.0
United Kingdom,GBR,20211205,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,68.96,43.57,48.21,51.52,25.0
United Kingdom,GBR,20211206,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,69.0,43.57,48.21,51.52,25.0
United Kingdom,GBR,20211207,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,69.04,43.56,48.2,51.52,25.0
United Kingdom,GBR,20211208,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,69.09,43.56,48.2,51.52,25.0
United Kingdom,GBR,20211209,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,69.14,43.56,48.2,51.52,25.0
United Kingdom,GBR,20211210,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,69.18,43.56,48.2,51.52,25.0
United Kingdom,GBR,20211211,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,69.24,43.55,48.2,51.51,25.0
United Kingdom,GBR,20211212,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,69.29,43.55,48.2,51.51,25.0
United Kingdom,GBR,20211213,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,69.33,43.55,48.2,51.51,25.0
United Kingdom,GBR,20211214,1.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,69.39,43.55,48.2,51.51,25.0
United Kingdom,GBR,20211215,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,69.44,40.76,46.63,49.72,25.0
United Kingdom,GBR,20211216,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,69.51,40.76,46.63,49.72,25.0
United Kingdom,GBR,20211217,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,69.57,40.76,46.62,49.72,25.0
United Kingdom,GBR,20211218,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,69.64,40.76,46.62,49.71,25.0
United Kingdom,GBR,20211219,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,69.7,40.75,46.62,49.71,25.0
United Kingdom,GBR,20211220,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,69.77,40.75,46.62,49.71,25.0
United Kingdom,GBR,20211221,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,69.85,40.75,46.62,49.71,25.0
United Kingdom,GBR,20211222,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,69.93,41.3,46.93,50.06,25.0
United Kingdom,GBR,20211223,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,70.0,41.29,46.93,50.06,25.0
United Kingdom,GBR,20211224,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,70.02,41.29,46.92,50.06,25.0
United Kingdom,GBR,20211225,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,70.02,41.29,46.92,50.06,25.0
United Kingdom,GBR,20211226,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,70.02,44.07,48.49,51.85,25.0
United Kingdom,GBR,20211227,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,70.06,44.07,48.49,51.85,25.0
United Kingdom,GBR,20211228,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,70.1,44.07,48.49,51.84,25.0
United Kingdom,GBR,20211229,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,70.17,44.06,48.49,51.84,25.0
United Kingdom,GBR,20211230,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,70.23,44.06,48.48,51.84,25.0
United Kingdom,GBR,20211231,1.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,70.26,44.06,48.48,51.84,25.0
United Kingdom,GBR,20220101,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.27,42.1,47.38,50.58,25.0
United Kingdom,GBR,20220102,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.29,42.1,47.38,50.58,25.0
United Kingdom,GBR,20220103,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.34,42.1,47.38,50.57,25.0
United Kingdom,GBR,20220104,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.4,40.24,46.33,49.38,25.0
United Kingdom,GBR,20220105,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.46,40.24,46.33,49.38,25.0
United Kingdom,GBR,20220106,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.51,40.23,46.33,49.37,25.0
United Kingdom,GBR,20220107,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.56,40.23,46.32,49.37,25.0
United Kingdom,GBR,20220108,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.64,40.22,46.32,49.37,25.0
United Kingdom,GBR,20220109,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.69,40.21,46.32,49.36,25.0
United Kingdom,GBR,20220110,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.72,40.21,46.32,49.36,25.0
United Kingdom,GBR,20220111,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.77,40.21,46.31,49.36,25.0
United Kingdom,GBR,20220112,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.81,40.2,46.31,49.36,25.0
United Kingdom,GBR,20220113,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.86,40.2,46.31,49.35,25.0
United Kingdom,GBR,20220114,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.91,40.19,46.31,49.35,25.0
United Kingdom,GBR,20220115,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,70.99,40.19,46.3,49.35,25.0
United Kingdom,GBR,20220116,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.05,40.18,46.3,49.34,25.0
United Kingdom,GBR,20220117,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.09,40.18,46.3,49.34,25.0
United Kingdom,GBR,20220118,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.13,40.17,46.29,49.34,25.0
United Kingdom,GBR,20220119,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.17,40.17,46.29,49.34,25.0
United Kingdom,GBR,20220120,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.22,38.19,45.18,48.06,25.0
United Kingdom,GBR,20220121,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.27,38.18,45.18,48.05,25.0
United Kingdom,GBR,20220122,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.35,38.17,45.17,48.05,25.0
United Kingdom,GBR,20220123,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.39,38.16,45.17,48.04,25.0
United Kingdom,GBR,20220124,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.43,38.16,45.16,48.04,25.0
United Kingdom,GBR,20220125,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.48,38.15,45.16,48.04,25.0
United Kingdom,GBR,20220126,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.52,38.15,45.16,48.03,25.0
United Kingdom,GBR,20220127,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.57,36.83,44.42,47.19,25.0
United Kingdom,GBR,20220128,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.62,36.82,44.41,47.18,25.0
United Kingdom,GBR,20220129,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.68,36.82,44.41,47.18,25.0
United Kingdom,GBR,20220130,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.72,36.82,44.41,47.18,25.0
United Kingdom,GBR,20220131,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.75,36.81,44.41,47.18,25.0
United Kingdom,GBR,20220201,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.79,36.81,44.41,47.18,25.0
United Kingdom,GBR,20220202,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.83,36.81,44.4,47.17,25.0
United Kingdom,GBR,20220203,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.87,36.8,44.4,47.17,25.0
United Kingdom,GBR,20220204,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.92,36.8,44.4,47.17,25.0
United Kingdom,GBR,20220205,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.96,36.8,44.4,47.17,25.0
United Kingdom,GBR,20220206,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,71.98,36.8,44.4,47.17,25.0
United Kingdom,GBR,20220207,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.02,36.79,44.4,47.16,25.0
United Kingdom,GBR,20220208,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.05,36.79,44.4,47.16,25.0
United Kingdom,GBR,20220209,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.09,36.79,44.39,47.16,25.0
United Kingdom,GBR,20220210,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.13,36.79,44.39,47.16,25.0
United Kingdom,GBR,20220211,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.17,36.01,43.95,46.66,25.0
United Kingdom,GBR,20220212,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.21,36.01,43.95,46.66,25.0
United Kingdom,GBR,20220213,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.23,36.01,43.95,46.66,25.0
United Kingdom,GBR,20220214,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.25,36.0,43.95,46.66,25.0
United Kingdom,GBR,20220215,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.28,29.06,40.04,42.2,25.0
United Kingdom,GBR,20220216,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.31,29.06,40.04,42.2,25.0
United Kingdom,GBR,20220217,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.35,29.06,40.04,42.19,25.0
United Kingdom,GBR,20220218,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.37,29.06,40.04,42.19,25.0
United Kingdom,GBR,20220219,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.4,29.06,40.04,42.19,25.0
United Kingdom,GBR,20220220,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.41,29.06,40.04,42.19,25.0
United Kingdom,GBR,20220221,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.44,29.06,40.04,42.19,25.0
United Kingdom,GBR,20220222,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.46,29.06,40.04,42.19,25.0
United Kingdom,GBR,20220223,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.49,29.05,40.04,42.19,25.0
United Kingdom,GBR,20220224,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.51,29.05,40.04,42.19,25.0
United Kingdom,GBR,20220225,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.54,29.05,40.04,42.19,25.0
United Kingdom,GBR,20220226,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.57,29.05,40.04,42.19,25.0
United Kingdom,GBR,20220227,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.58,29.05,40.04,42.19,25.0
United Kingdom,GBR,20220228,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.6,23.15,36.72,38.39,25.0
United Kingdom,GBR,20220301,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.63,23.15,36.72,38.39,25.0
United Kingdom,GBR,20220302,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.65,23.15,36.72,38.39,25.0
United Kingdom,GBR,20220303,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.67,23.15,36.72,38.39,25.0
United Kingdom,GBR,20220304,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.7,23.15,36.72,38.39,25.0
United Kingdom,GBR,20220305,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.73,23.15,36.72,38.39,25.0
United Kingdom,GBR,20220306,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.74,23.15,36.72,38.39,25.0
United Kingdom,GBR,20220307,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,72.76,23.15,36.72,38.39,25.0
