country,date,new_cases,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,stringency_index,reproduction_rate,positive_rate,tests_per_case,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,population
China,2024-01-11,685.0,187.71428,0.13171272,0.0034080918,,,,,,,,1425179562.0
China,2024-01-12,228.0,193.14285,0.13552177,0.0034080918,,,,,,,,1425179562.0
China,2024-01-13,0.0,193.14285,0.13552177,0.003976107,,,,,,,,1425179562.0
China,2024-01-14,0.0,193.14285,0.13552177,0.0009355546,,,,,,,,1425179562.0
China,2024-01-15,497.0,201.42857,0.14133558,0.0009355546,,,,,,,,1425179562.0
China,2024-01-16,0.0,201.42857,0.14133558,0.0009355546,,,,,,,,1425179562.0
China,2024-01-17,0.0,201.42857,0.14133558,0.0009355546,,,,,,,,1425179562.0
China,2024-01-18,517.0,177.42857,0.12449559,0.0009355546,,,,,,,,1425179562.0
China,2024-01-19,301.0,187.85715,0.13181296,0.0009355546,,,,,,,,1425179562.0
China,2024-01-20,0.0,187.85715,0.13181296,0.00080190395,,,,,,,,1425179562.0
China,2024-01-21,0.0,187.85715,0.13181296,0.00050118996,,,,,,,,1425179562.0
China,2024-01-22,622.0,205.71428,0.14434272,0.00050118996,,,,,,,,1425179562.0
China,2024-01-23,0.0,205.71428,0.14434272,0.00050118996,,,,,,,,1425179562.0
China,2024-01-24,0.0,205.71428,0.14434272,0.00050118996,,,,,,,,1425179562.0
China,2024-01-25,455.0,196.85715,0.13812795,0.00050118996,,,,,,,,1425179562.0
China,2024-01-26,254.0,190.14285,0.13341677,0.00050118996,,,,,,,,1425179562.0
China,2024-01-27,0.0,190.14285,0.13341677,0.00050118996,,,,,,,,1425179562.0
China,2024-01-28,0.0,190.14285,0.13341677,0.001202856,,,,,,,,1425179562.0
China,2024-01-29,552.0,180.14285,0.12640011,0.001202856,,,,,,,,1425179562.0
China,2024-01-30,0.0,180.14285,0.12640011,0.001202856,,,,,,,,1425179562.0
China,2024-01-31,0.0,180.14285,0.12640011,0.001202856,,,,,,,,1425179562.0
China,2024-02-01,506.0,187.42857,0.13151225,0.0015035699,,,,,,,,1425179562.0
China,2024-02-02,437.0,213.57143,0.1498558,0.0015035699,,,,,,,,1425179562.0
China,2024-02-03,0.0,213.57143,0.1498558,0.0015035699,,,,,,,,1425179562.0
China,2024-02-04,0.0,213.57143,0.1498558,0.001303094,,,,,,,,1425179562.0
China,2024-02-05,601.0,220.57143,0.15476747,0.001303094,,,,,,,,1425179562.0
China,2024-02-06,0.0,220.57143,0.15476747,0.001303094,,,,,,,,1425179562.0
China,2024-02-07,0.0,220.57143,0.15476747,0.001303094,,,,,,,,1425179562.0
China,2024-02-08,666.0,243.42857,0.17080554,0.0010023799,,,,,,,,1425179562.0
China,2024-02-09,0.0,181.0,0.12700154,0.0010023799,,,,,,,,1425179562.0
China,2024-02-10,0.0,181.0,0.12700154,0.0010023799,,,,,,,,1425179562.0
China,2024-02-11,0.0,181.0,0.12700154,0.0010023799,,,,,,,,1425179562.0
China,2024-02-12,469.0,162.14285,0.11377013,0.0010023799,,,,,,,,1425179562.0
China,2024-02-13,0.0,162.14285,0.11377013,0.0010023799,,,,,,,,1425179562.0
China,2024-02-14,0.0,162.14285,0.11377013,0.0010023799,,,,,,,,1425179562.0
China,2024-02-15,739.0,172.57143,0.1210875,0.0010023799,,,,,,,,1425179562.0
China,2024-02-16,0.0,172.57143,0.1210875,0.0010023799,,,,,,,,1425179562.0
China,2024-02-17,0.0,172.57143,0.1210875,0.0010023799,,,,,,,,1425179562.0
China,2024-02-18,0.0,172.57143,0.1210875,0.0020047599,,,,,,,,1425179562.0
China,2024-02-19,618.0,193.85715,0.13602296,0.0020047599,,,,,,,,1425179562.0
China,2024-02-20,0.0,193.85715,0.13602296,0.0020047599,,,,,,,,1425179562.0
China,2024-02-21,0.0,193.85715,0.13602296,0.0020047599,,,,,,,,1425179562.0
China,2024-02-22,1313.0,275.85715,0.19355957,0.0020047599,,,,,,,,1425179562.0
China,2024-02-23,1097.0,432.57144,0.30352065,0.0020047599,,,,,,,,1425179562.0
China,2024-02-24,0.0,432.57144,0.30352065,0.0020047599,,,,,,,,1425179562.0
China,2024-02-25,0.0,432.57144,0.30352065,0.0017040459,,,,,,,,1425179562.0
China,2024-02-26,681.0,441.57144,0.30983564,0.0017040459,,,,,,,,1425179562.0
China,2024-02-27,0.0,441.57144,0.30983564,0.0017040459,,,,,,,,1425179562.0
China,2024-02-28,0.0,441.57144,0.30983564,0.0017040459,,,,,,,,1425179562.0
China,2024-02-29,1318.0,442.2857,0.31033683,0.0017040459,,,,,,,,1425179562.0
China,2024-03-01,0.0,285.57144,0.20037575,0.004310234,,,,,,,,1425179562.0
China,2024-03-02,0.0,285.57144,0.20037575,0.004310234,,,,,,,,1425179562.0
China,2024-03-03,0.0,285.57144,0.20037575,0.004109758,,,,,,,,1425179562.0
China,2024-03-04,533.0,264.42856,0.18554053,0.004109758,,,,,,,,1425179562.0
China,2024-03-05,0.0,264.42856,0.18554053,0.004109758,,,,,,,,1425179562.0
China,2024-03-06,0.0,264.42856,0.18554053,0.004109758,,,,,,,,1425179562.0
China,2024-03-07,1305.0,262.57144,0.18423744,0.004109758,,,,,,,,1425179562.0
China,2024-03-08,1180.0,431.14285,0.30251828,0.0015035699,,,,,,,,1425179562.0
China,2024-03-09,0.0,431.14285,0.30251828,0.0015035699,,,,,,,,1425179562.0
China,2024-03-10,0.0,431.14285,0.30251828,0.0016038079,,,,,,,,1425179562.0
China,2024-03-11,466.0,421.57144,0.29580233,0.0016038079,,,,,,,,1425179562.0
China,2024-03-12,0.0,421.57144,0.29580233,0.0016038079,,,,,,,,1425179562.0
China,2024-03-13,0.0,421.57144,0.29580233,0.0016038079,,,,,,,,1425179562.0
China,2024-03-14,1465.0,444.42856,0.31184042,0.0016038079,,,,,,,,1425179562.0
China,2024-03-15,1495.0,489.42856,0.34341538,0.0016038079,,,,,,,,1425179562.0
China,2024-03-16,0.0,489.42856,0.34341538,0.0016038079,,,,,,,,1425179562.0
China,2024-03-17,0.0,489.42856,0.34341538,0.0,,,,,,,,1425179562.0
China,2024-03-18,409.0,481.2857,0.3377018,0.0,,,,,,,,1425179562.0
China,2024-03-19,0.0,481.2857,0.3377018,0.0,,,,,,,,1425179562.0
China,2024-03-20,0.0,481.2857,0.3377018,0.0,,,,,,,,1425179562.0
China,2024-03-21,1251.0,450.7143,0.3162509,0.0032076158,,,,,,,,1425179562.0
China,2024-03-22,825.0,355.0,0.24909142,0.0032076158,,,,,,,,1425179562.0
China,2024-03-23,0.0,355.0,0.24909142,0.0032076158,,,,,,,,1425179562.0
China,2024-03-24,0.0,355.0,0.24909142,0.005613328,,,,,,,,1425179562.0
China,2024-03-25,301.0,339.57144,0.23826572,0.005613328,,,,,,,,1425179562.0
China,2024-03-26,0.0,339.57144,0.23826572,0.005613328,,,,,,,,1425179562.0
China,2024-03-27,0.0,339.57144,0.23826572,0.005613328,,,,,,,,1425179562.0
China,2024-03-28,951.0,296.7143,0.20819432,0.002405712,,,,,,,,1425179562.0
China,2024-03-29,516.0,252.57143,0.17722078,0.002405712,,,,,,,,1425179562.0
China,2024-03-30,0.0,252.57143,0.17722078,0.002405712,,,,,,,,1425179562.0
China,2024-03-31,0.0,252.57143,0.17722078,0.001904522,,,,,,,,1425179562.0
China,2024-04-01,291.0,251.14285,0.17621839,0.001904522,,,,,,,,1425179562.0
China,2024-04-02,0.0,251.14285,0.17621839,0.001904522,,,,,,,,1425179562.0
China,2024-04-03,0.0,251.14285,0.17621839,0.001904522,,,,,,,,1425179562.0
China,2024-04-04,707.0,216.28572,0.15176032,0.001904522,,,,,,,,1425179562.0
China,2024-04-05,370.0,195.42857,0.13712558,0.001904522,,,,,,,,1425179562.0
China,2024-04-06,0.0,195.42857,0.13712558,0.001904522,,,,,,,,1425179562.0
China,2024-04-07,0.0,195.42857,0.13712558,0.0018042839,,,,,,,,1425179562.0
China,2024-04-08,221.0,185.42857,0.13010892,0.0018042839,,,,,,,,1425179562.0
China,2024-04-09,0.0,185.42857,0.13010892,0.0018042839,,,,,,,,1425179562.0
China,2024-04-10,0.0,185.42857,0.13010892,0.0018042839,,,,,,,,1425179562.0
China,2024-04-11,706.0,185.28572,0.13000868,0.0018042839,,,,,,,,1425179562.0
China,2024-04-12,584.0,215.85715,0.1514596,0.0018042839,,,,,,,,1425179562.0
China,2024-04-13,0.0,215.85715,0.1514596,0.0018042839,,,,,,,,1425179562.0
China,2024-04-14,0.0,215.85715,0.1514596,0.0010023799,,,,,,,,1425179562.0
China,2024-04-15,192.0,211.71428,0.14855272,0.0010023799,,,,,,,,1425179562.0
China,2024-04-16,0.0,211.71428,0.14855272,0.0010023799,,,,,,,,1425179562.0
China,2024-04-17,0.0,211.71428,0.14855272,0.0010023799,,,,,,,,1425179562.0
China,2024-04-18,825.0,228.71428,0.16048104,0.0010023799,,,,,,,,1425179562.0
China,2024-04-19,414.0,204.42857,0.14344057,0.0010023799,,,,,,,,1425179562.0
China,2024-04-20,0.0,204.42857,0.14344057,0.0010023799,,,,,,,,1425179562.0
China,2024-04-21,0.0,204.42857,0.14344057,0.0017040459,,,,,,,,1425179562.0
China,2024-04-22,181.0,202.85715,0.14233795,0.0017040459,,,,,,,,1425179562.0
China,2024-04-23,0.0,202.85715,0.14233795,0.0017040459,,,,,,,,1425179562.0
China,2024-04-24,0.0,202.85715,0.14233795,0.0017040459,,,,,,,,1425179562.0
China,2024-04-25,821.0,202.28572,0.141937,0.0017040459,,,,,,,,1425179562.0
China,2024-04-26,401.0,200.42857,0.14063391,0.0017040459,,,,,,,,1425179562.0
China,2024-04-27,0.0,200.42857,0.14063391,0.0017040459,,,,,,,,1425179562.0
China,2024-04-28,0.0,200.42857,0.14063391,0.000601428,,,,,,,,1425179562.0
China,2024-04-29,195.0,202.42857,0.14203724,0.000601428,,,,,,,,1425179562.0
China,2024-04-30,0.0,202.42857,0.14203724,0.000601428,,,,,,,,1425179562.0
China,2024-05-01,0.0,202.42857,0.14203724,0.0020047599,,,,,,,,1425179562.0
China,2024-05-02,919.0,216.42857,0.15186056,0.0020047599,,,,,,,,1425179562.0
China,2024-05-03,452.0,223.71428,0.1569727,0.0020047599,,,,,,,,1425179562.0
China,2024-05-04,0.0,223.71428,0.1569727,0.0020047599,,,,,,,,1425179562.0
China,2024-05-05,0.0,223.71428,0.1569727,0.0020047599,,,,,,,,1425179562.0
China,2024-05-06,215.0,226.57143,0.15897746,0.0020047599,,,,,,,,1425179562.0
China,2024-05-07,0.0,226.57143,0.15897746,0.0020047599,,,,,,,,1425179562.0
China,2024-05-08,0.0,226.57143,0.15897746,0.000601428,,,,,,,,1425179562.0
China,2024-05-09,911.0,225.42857,0.15817556,0.000601428,,,,,,,,1425179562.0
China,2024-05-10,628.0,250.57143,0.17581744,0.000601428,,,,,,,,1425179562.0
China,2024-05-11,0.0,250.57143,0.17581744,0.000601428,,,,,,,,1425179562.0
China,2024-05-12,0.0,250.57143,0.17581744,0.00050118996,,,,,,,,1425179562.0
China,2024-05-13,242.0,254.42857,0.17852387,0.00050118996,,,,,,,,1425179562.0
China,2024-05-14,0.0,254.42857,0.17852387,0.00050118996,,,,,,,,1425179562.0
China,2024-05-15,0.0,254.42857,0.17852387,0.00050118996,,,,,,,,1425179562.0
China,2024-05-16,789.0,237.0,0.16629483,0.00050118996,,,,,,,,1425179562.0
China,2024-05-17,383.0,202.0,0.14173652,0.00050118996,,,,,,,,1425179562.0
China,2024-05-18,0.0,202.0,0.14173652,0.00050118996,,,,,,,,1425179562.0
China,2024-05-19,0.0,202.0,0.14173652,0.001403332,,,,,,,,1425179562.0
China,2024-05-20,223.0,199.28572,0.139832,0.001403332,,,,,,,,1425179562.0
China,2024-05-21,0.0,199.28572,0.139832,0.001403332,,,,,,,,1425179562.0
China,2024-05-22,0.0,199.28572,0.139832,0.001403332,,,,,,,,1425179562.0
China,2024-05-23,601.0,172.42857,0.12098726,0.001403332,,,,,,,,1425179562.0
China,2024-05-24,284.0,158.28572,0.1110637,0.001403332,,,,,,,,1425179562.0
China,2024-05-25,0.0,158.28572,0.1110637,0.001403332,,,,,,,,1425179562.0
China,2024-05-26,0.0,158.28572,0.1110637,0.0010023799,,,,,,,,1425179562.0
China,2024-05-27,246.0,161.57143,0.113369174,0.0010023799,,,,,,,,1425179562.0
China,2024-05-28,0.0,161.57143,0.113369174,0.0010023799,,,,,,,,1425179562.0
China,2024-05-29,0.0,161.57143,0.113369174,0.0010023799,,,,,,,,1425179562.0
China,2024-05-30,325.0,122.14286,0.085703485,0.0010023799,,,,,,,,1425179562.0
China,2024-05-31,228.0,114.14286,0.08009016,0.0010023799,,,,,,,,1425179562.0
China,2024-06-01,0.0,114.14286,0.08009016,0.0018042839,,,,,,,,1425179562.0
China,2024-06-02,0.0,114.14286,0.08009016,0.0018042839,,,,,,,,1425179562.0
China,2024-06-03,267.0,117.14286,0.082195155,0.0018042839,,,,,,,,1425179562.0
China,2024-06-04,0.0,117.14286,0.082195155,0.0018042839,,,,,,,,1425179562.0
China,2024-06-05,0.0,117.14286,0.082195155,0.0018042839,,,,,,,,1425179562.0
China,2024-06-06,289.0,112.0,0.078586586,0.0018042839,,,,,,,,1425179562.0
China,2024-06-07,175.0,104.42857,0.07327397,0.0018042839,,,,,,,,1425179562.0
China,2024-06-08,0.0,104.42857,0.07327397,0.0010023799,,,,,,,,1425179562.0
China,2024-06-09,0.0,104.42857,0.07327397,0.00050118996,,,,,,,,1425179562.0
China,2024-06-10,356.0,117.14286,0.082195155,0.00050118996,,,,,,,,1425179562.0
China,2024-06-11,0.0,117.14286,0.082195155,0.00050118996,,,,,,,,1425179562.0
China,2024-06-12,0.0,117.14286,0.082195155,0.00050118996,,,,,,,,1425179562.0
China,2024-06-13,226.0,108.14286,0.07588016,0.00050118996,,,,,,,,1425179562.0
China,2024-06-14,223.0,115.0,0.08069158,0.00050118996,,,,,,,,1425179562.0
China,2024-06-15,0.0,115.0,0.08069158,0.00050118996,,,,,,,,1425179562.0
China,2024-06-16,0.0,115.0,0.08069158,0.000601428,,,,,,,,1425179562.0
China,2024-06-17,488.0,133.85715,0.093923,0.000601428,,,,,,,,1425179562.0
China,2024-06-18,0.0,133.85715,0.093923,0.000601428,,,,,,,,1425179562.0
China,2024-06-19,0.0,133.85715,0.093923,0.000601428,,,,,,,,1425179562.0
China,2024-06-20,241.0,136.0,0.095426574,0.000601428,,,,,,,,1425179562.0
China,2024-06-21,181.0,130.0,0.09121658,0.000601428,,,,,,,,1425179562.0
China,2024-06-22,0.0,130.0,0.09121658,0.000601428,,,,,,,,1425179562.0
China,2024-06-23,0.0,130.0,0.09121658,0.000300714,,,,,,,,1425179562.0
China,2024-06-24,713.0,162.14285,0.11377013,0.000300714,,,,,,,,1425179562.0
China,2024-06-25,0.0,162.14285,0.11377013,0.000300714,,,,,,,,1425179562.0
China,2024-06-26,0.0,162.14285,0.11377013,0.000300714,,,,,,,,1425179562.0
China,2024-06-27,299.0,170.42857,0.11958393,0.000300714,,,,,,,,1425179562.0
China,2024-06-28,231.0,177.57143,0.12459583,0.000300714,,,,,,,,1425179562.0
China,2024-06-29,0.0,177.57143,0.12459583,0.000300714,,,,,,,,1425179562.0
China,2024-06-30,0.0,177.57143,0.12459583,0.00040095198,,,,,,,,1425179562.0
China,2024-07-01,947.0,211.0,0.14805152,0.00090214197,,,,,,,,1425179562.0
China,2024-07-02,0.0,211.0,0.14805152,0.00090214197,,,,,,,,1425179562.0
China,2024-07-03,0.0,211.0,0.14805152,0.00090214197,,,,,,,,1425179562.0
China,2024-07-04,393.0,224.42857,0.15747389,0.00090214197,,,,,,,,1425179562.0
China,2024-07-05,331.0,238.71428,0.1674977,0.00090214197,,,,,,,,1425179562.0
China,2024-07-06,0.0,238.71428,0.1674977,0.00090214197,,,,,,,,1425179562.0
China,2024-07-07,0.0,238.71428,0.1674977,0.0010023799,,,,,,,,1425179562.0
China,2024-07-08,978.0,243.14285,0.17060506,0.00050118996,,,,,,,,1425179562.0
China,2024-07-09,0.0,243.14285,0.17060506,0.00050118996,,,,,,,,1425179562.0
China,2024-07-10,0.0,243.14285,0.17060506,0.00050118996,,,,,,,,1425179562.0
China,2024-07-11,554.0,266.14285,0.18674338,0.00050118996,,,,,,,,1425179562.0
China,2024-07-12,347.0,268.42856,0.18834719,0.00050118996,,,,,,,,1425179562.0
China,2024-07-13,0.0,268.42856,0.18834719,0.00050118996,,,,,,,,1425179562.0
China,2024-07-14,0.0,268.42856,0.18834719,0.00020047599,,,,,,,,1425179562.0
China,2024-07-15,929.0,261.42856,0.18343553,0.00020047599,,,,,,,,1425179562.0
China,2024-07-16,0.0,261.42856,0.18343553,0.00020047599,,,,,,,,1425179562.0
China,2024-07-17,0.0,261.42856,0.18343553,0.00020047599,,,,,,,,1425179562.0
China,2024-07-18,593.0,267.0,0.18734482,0.00020047599,,,,,,,,1425179562.0
China,2024-07-19,466.0,284.0,0.19927314,0.00020047599,,,,,,,,1425179562.0
China,2024-07-20,0.0,284.0,0.19927314,0.00020047599,,,,,,,,1425179562.0
China,2024-07-21,0.0,284.0,0.19927314,0.000701666,,,,,,,,1425179562.0
China,2024-07-22,802.0,265.85715,0.18654291,0.000701666,,,,,,,,1425179562.0
China,2024-07-23,0.0,265.85715,0.18654291,0.000701666,,,,,,,,1425179562.0
China,2024-07-24,0.0,265.85715,0.18654291,0.000701666,,,,,,,,1425179562.0
China,2024-07-25,696.0,280.57144,0.19686742,0.000701666,,,,,,,,1425179562.0
China,2024-07-26,605.0,300.42856,0.2108005,0.000701666,,,,,,,,1425179562.0
China,2024-07-27,0.0,300.42856,0.2108005,0.000701666,,,,,,,,1425179562.0
China,2024-07-28,0.0,300.42856,0.2108005,0.00090214197,,,,,,,,1425179562.0
China,2024-07-29,652.0,279.0,0.19576481,0.00090214197,,,,,,,,1425179562.0
China,2024-07-30,0.0,279.0,0.19576481,0.00090214197,,,,,,,,1425179562.0
China,2024-07-31,0.0,279.0,0.19576481,0.00090214197,,,,,,,,1425179562.0
China,2024-08-01,774.0,290.14285,0.20358337,0.001102618,,,,,,,,1425179562.0
China,2024-08-02,661.0,298.14285,0.2091967,0.001102618,,,,,,,,1425179562.0
China,2024-08-03,0.0,298.14285,0.2091967,0.001102618,,,,,,,,1425179562.0
China,2024-08-04,0.0,298.14285,0.2091967,0.0015035699,,,,,,,,1425179562.0
China,2024-08-05,499.0,276.2857,0.19386028,0.0015035699,,,,,,,,1425179562.0
China,2024-08-06,0.0,276.2857,0.19386028,0.0015035699,,,,,,,,1425179562.0
China,2024-08-07,0.0,276.2857,0.19386028,0.0015035699,,,,,,,,1425179562.0
China,2024-08-08,777.0,276.7143,0.194161,0.001303094,,,,,,,,1425179562.0
China,2024-08-09,584.0,265.7143,0.18644267,0.001303094,,,,,,,,1425179562.0
China,2024-08-10,0.0,265.7143,0.18644267,0.001303094,,,,,,,,1425179562.0
China,2024-08-11,368.0,318.2857,0.22333026,0.00050118996,,,,,,,,1425179562.0
China,2024-08-12,0.0,247.0,0.1733115,0.00050118996,,,,,,,,1425179562.0
China,2024-08-13,0.0,247.0,0.1733115,0.00050118996,,,,,,,,1425179562.0
China,2024-08-14,0.0,247.0,0.1733115,0.00050118996,,,,,,,,1425179562.0
China,2024-08-15,561.0,216.14285,0.15166008,0.00050118996,,,,,,,,1425179562.0
China,2024-08-16,511.0,205.71428,0.14434272,0.00050118996,,,,,,,,1425179562.0
China,2024-08-17,0.0,205.71428,0.14434272,0.00050118996,,,,,,,,1425179562.0
China,2024-08-18,304.0,196.57143,0.13792749,0.0010023799,,,,,,,,1425179562.0
China,2024-08-19,0.0,196.57143,0.13792749,0.0010023799,,,,,,,,1425179562.0
China,2024-08-20,0.0,196.57143,0.13792749,0.0010023799,,,,,,,,1425179562.0
China,2024-08-21,0.0,196.57143,0.13792749,0.0010023799,,,,,,,,1425179562.0
China,2024-08-22,443.0,179.71428,0.1260994,0.0010023799,,,,,,,,1425179562.0
China,2024-08-23,467.0,173.42857,0.121688925,0.0010023799,,,,,,,,1425179562.0
China,2024-08-24,0.0,173.42857,0.121688925,0.0010023799,,,,,,,,1425179562.0
China,2024-08-25,243.0,164.71428,0.11557441,0.00040095198,,,,,,,,1425179562.0
China,2024-08-26,0.0,164.71428,0.11557441,0.00040095198,,,,,,,,1425179562.0
China,2024-08-27,0.0,164.71428,0.11557441,0.00040095198,,,,,,,,1425179562.0
China,2024-08-28,0.0,164.71428,0.11557441,0.00040095198,,,,,,,,1425179562.0
China,2024-08-29,391.0,157.28572,0.11036203,0.00040095198,,,,,,,,1425179562.0
China,2024-08-30,0.0,90.57143,0.06355089,0.00040095198,,,,,,,,1425179562.0
China,2024-08-31,455.0,155.57143,0.10915918,0.00040095198,,,,,,,,1425179562.0
China,2024-09-01,217.0,151.85715,0.10655299,0.0021049979,,,,,,,,1425179562.0
China,2024-09-02,0.0,151.85715,0.10655299,0.0021049979,,,,,,,,1425179562.0
China,2024-09-03,0.0,151.85715,0.10655299,0.0021049979,,,,,,,,1425179562.0
China,2024-09-04,0.0,151.85715,0.10655299,0.0021049979,,,,,,,,1425179562.0
China,2024-09-05,301.0,139.0,0.09753157,0.0021049979,,,,,,,,1425179562.0
China,2024-09-06,0.0,139.0,0.09753157,0.0021049979,,,,,,,,1425179562.0
China,2024-09-07,362.0,125.71429,0.088209435,0.0021049979,,,,,,,,1425179562.0
China,2024-09-08,4.0,95.28571,0.066858746,0.000701666,,,,,,,,1425179562.0
China,2024-09-09,0.0,95.28571,0.066858746,0.000701666,,,,,,,,1425179562.0
China,2024-09-10,0.0,95.28571,0.066858746,0.000701666,,,,,,,,1425179562.0
China,2024-09-11,0.0,95.28571,0.066858746,0.000701666,,,,,,,,1425179562.0
China,2024-09-12,230.0,85.14286,0.059741847,0.000701666,,,,,,,,1425179562.0
China,2024-09-13,258.0,122.0,0.08560325,0.000701666,,,,,,,,1425179562.0
China,2024-09-14,0.0,70.28571,0.049317095,0.000701666,,,,,,,,1425179562.0
China,2024-09-15,0.0,69.71429,0.048916142,0.000100237994,,,,,,,,1425179562.0
China,2024-09-16,0.0,69.71429,0.048916142,0.000100237994,,,,,,,,1425179562.0
China,2024-09-17,0.0,69.71429,0.048916142,0.000100237994,,,,,,,,1425179562.0
China,2024-09-18,0.0,69.71429,0.048916142,0.000100237994,,,,,,,,1425179562.0
China,2024-09-19,169.0,61.0,0.042801626,0.000100237994,,,,,,,,1425179562.0
China,2024-09-20,0.0,24.142857,0.016940221,0.000100237994,,,,,,,,1425179562.0
China,2024-09-21,0.0,24.142857,0.016940221,0.000100237994,,,,,,,,1425179562.0
China,2024-09-22,0.0,24.142857,0.016940221,0.000601428,,,,,,,,1425179562.0
China,2024-09-23,0.0,24.142857,0.016940221,0.000601428,,,,,,,,1425179562.0
China,2024-09-24,0.0,24.142857,0.016940221,0.000601428,,,,,,,,1425179562.0
China,2024-09-25,0.0,24.142857,0.016940221,0.000601428,,,,,,,,1425179562.0
China,2024-09-26,144.0,20.571428,0.0144342715,0.000601428,,,,,,,,1425179562.0
China,2024-09-27,135.0,39.857143,0.0279664,0.000601428,,,,,,,,1425179562.0
China,2024-09-28,0.0,39.857143,0.0279664,0.000601428,,,,,,,,1425179562.0
China,2024-09-29,0.0,39.857143,0.0279664,0.00020047599,,,,,,,,1425179562.0
China,2024-09-30,0.0,39.857143,0.0279664,0.00020047599,,,,,,,,1425179562.0
China,2024-10-01,0.0,39.857143,0.0279664,0.00080190395,,,,,,,,1425179562.0
China,2024-10-02,0.0,39.857143,0.0279664,0.00080190395,,,,,,,,1425179562.0
China,2024-10-03,106.0,34.42857,0.024157356,0.00080190395,,,,,,,,1425179562.0
China,2024-10-04,86.0,27.428572,0.019245695,0.00080190395,,,,,,,,1425179562.0
China,2024-10-05,0.0,27.428572,0.019245695,0.00080190395,,,,,,,,1425179562.0
China,2024-10-06,0.0,27.428572,0.019245695,0.000701666,,,,,,,,1425179562.0
China,2024-10-07,0.0,27.428572,0.019245695,0.000701666,,,,,,,,1425179562.0
China,2024-10-08,0.0,27.428572,0.019245695,0.000100237994,,,,,,,,1425179562.0
China,2024-10-09,0.0,27.428572,0.019245695,0.000100237994,,,,,,,,1425179562.0
China,2024-10-10,66.0,21.714285,0.015236176,0.000100237994,,,,,,,,1425179562.0
China,2024-10-11,0.0,9.428572,0.0066157077,0.000100237994,,,,,,,,1425179562.0
China,2024-10-12,0.0,9.428572,0.0066157077,0.000100237994,,,,,,,,1425179562.0
China,2024-10-13,1.0,9.571428,0.006715946,0.0,,,,,,,,1425179562.0
China,2024-10-14,0.0,9.571428,0.006715946,0.0,,,,,,,,1425179562.0
China,2024-10-15,0.0,9.571428,0.006715946,0.0,,,,,,,,1425179562.0
China,2024-10-16,0.0,9.571428,0.006715946,0.0,,,,,,,,1425179562.0
China,2024-10-17,51.0,7.428571,0.005212376,0.0,,,,,,,,1425179562.0
China,2024-10-18,48.0,14.285714,0.0100238,0.0,,,,,,,,1425179562.0
China,2024-10-19,0.0,14.285714,0.0100238,0.0,,,,,,,,1425179562.0
China,2024-10-20,2.0,14.428572,0.010124038,0.0,,,,,,,,1425179562.0
China,2024-10-21,0.0,14.428572,0.010124038,0.0,,,,,,,,1425179562.0
China,2024-10-22,0.0,14.428572,0.010124038,0.0,,,,,,,,1425179562.0
China,2024-10-23,34.0,19.285715,0.013532129,0.0,,,,,,,,1425179562.0
China,2024-10-24,0.0,12.0,0.0084199915,0.0,,,,,,,,1425179562.0
China,2024-10-25,42.0,11.142858,0.007818564,0.0,,,,,,,,1425179562.0
China,2024-10-26,0.0,11.142858,0.007818564,0.0,,,,,,,,1425179562.0
China,2024-10-27,0.0,10.857142,0.007618088,0.0,,,,,,,,1425179562.0
China,2024-10-28,0.0,10.857142,0.007618088,0.0,,,,,,,,1425179562.0
China,2024-10-29,0.0,10.857142,0.007618088,0.0,,,,,,,,1425179562.0
China,2024-10-30,0.0,6.0,0.0042099957,0.0,,,,,,,,1425179562.0
