wave_id,province,variant,wave_start,day,date,reported_cases
W041,Yunnan,Delta,2021-07-04,5,2021-07-09,10.0
W041,Yunnan,Delta,2021-07-04,6,2021-07-10,12.0
W041,Yunnan,Delta,2021-07-04,7,2021-07-11,7.0
W041,Yunnan,Delta,2021-07-04,8,2021-07-12,1.0
W041,Yunnan,Delta,2021-07-04,9,2021-07-13,1.0
W041,Yunnan,Delta,2021-07-04,10,2021-07-14,5.0
W041,Yunnan,Delta,2021-07-04,11,2021-07-15,0.0
W041,Yunnan,Delta,2021-07-04,12,2021-07-16,2.0
W041,Yunnan,Delta,2021-07-04,13,2021-07-17,1.0
W041,Yunnan,Delta,2021-07-04,14,2021-07-18,5.0
W041,Yunnan,Delta,2021-07-04,15,2021-07-19,9.0
W041,Yunnan,Delta,2021-07-04,16,2021-07-20,2.0
W041,Yunnan,Delta,2021-07-04,17,2021-07-21,1.0
W041,Yunnan,Delta,2021-07-04,18,2021-07-22,0.0
W041,Yunnan,Delta,2021-07-04,19,2021-07-23,0.0
W041,Yunnan,Delta,2021-07-04,20,2021-07-24,1.0
W041,Yunnan,Delta,2021-07-04,21,2021-07-25,0.0
W041,Yunnan,Delta,2021-07-04,22,2021-07-26,0.0
W041,Yunnan,Delta,2021-07-04,23,2021-07-27,2.0
W042,Jiangsu,Delta,2021-07-21,0,2021-07-21,13.0
W042,Jiangsu,Delta,2021-07-21,1,2021-07-22,12.0
W042,Jiangsu,Delta,2021-07-21,2,2021-07-23,12.0
W042,Jiangsu,Delta,2021-07-21,3,2021-07-24,2.0
W042,Jiangsu,Delta,2021-07-21,4,2021-07-25,39.0
W042,Jiangsu,Delta,2021-07-21,5,2021-07-26,34.0
W042,Jiangsu,Delta,2021-07-21,6,2021-07-27,48.0
W042,Jiangsu,Delta,2021-07-21,7,2021-07-28,20.0
W042,Jiangsu,Delta,2021-07-21,8,2021-07-29,18.0
W042,Jiangsu,Delta,2021-07-21,9,2021-07-30,19.0
W042,Jiangsu,Delta,2021-07-21,10,2021-07-31,30.0
W042,Jiangsu,Delta,2021-07-21,11,2021-08-01,43.0
W042,Jiangsu,Delta,2021-07-21,12,2021-08-02,47.0
W042,Jiangsu,Delta,2021-07-21,13,2021-08-03,38.0
W042,Jiangsu,Delta,2021-07-21,14,2021-08-04,40.0
W042,Jiangsu,Delta,2021-07-21,15,2021-08-05,61.0
W042,Jiangsu,Delta,2021-07-21,16,2021-08-06,54.0
W042,Jiangsu,Delta,2021-07-21,17,2021-08-07,38.0
W042,Jiangsu,Delta,2021-07-21,18,2021-08-08,38.0
W042,Jiangsu,Delta,2021-07-21,19,2021-08-09,50.0
W042,Jiangsu,Delta,2021-07-21,20,2021-08-10,54.0
W042,Jiangsu,Delta,2021-07-21,21,2021-08-11,38.0
W042,Jiangsu,Delta,2021-07-21,22,2021-08-12,26.0
W042,Jiangsu,Delta,2021-07-21,23,2021-08-13,18.0
W042,Jiangsu,Delta,2021-07-21,24,2021-08-14,18.0
W042,Jiangsu,Delta,2021-07-21,25,2021-08-15,6.0
W042,Jiangsu,Delta,2021-07-21,26,2021-08-16,3.0
W042,Jiangsu,Delta,2021-07-21,27,2021-08-17,6.0
W042,Jiangsu,Delta,2021-07-21,28,2021-08-18,3.0
W042,Jiangsu,Delta,2021-07-21,29,2021-08-19,3.0
W042,Jiangsu,Delta,2021-07-21,30,2021-08-20,1.0
W042,Jiangsu,Delta,2021-07-21,31,2021-08-21,1.0
W042,Jiangsu,Delta,2021-07-21,32,2021-08-22,0.0
W042,Jiangsu,Delta,2021-07-21,33,2021-08-23,0.0
W042,Jiangsu,Delta,2021-07-21,34,2021-08-24,1.0
W042,Jiangsu,Delta,2021-07-21,35,2021-08-25,0.0
W042,Jiangsu,Delta,2021-07-21,36,2021-08-26,1.0
W043,Hunan,Delta,2021-07-29,0,2021-07-29,2.0
W043,Hunan,Delta,2021-07-29,1,2021-07-30,6.0
W043,Hunan,Delta,2021-07-29,2,2021-07-31,4.0
W043,Hunan,Delta,2021-07-29,3,2021-08-01,7.0
W043,Hunan,Delta,2021-07-29,4,2021-08-02,6.0
W043,Hunan,Delta,2021-07-29,5,2021-08-03,15.0
W043,Hunan,Delta,2021-07-29,6,2021-08-04,9.0
W043,Hunan,Delta,2021-07-29,7,2021-08-05,9.0
W043,Hunan,Delta,2021-07-29,8,2021-08-06,9.0
W043,Hunan,Delta,2021-07-29,9,2021-08-07,6.0
W043,Hunan,Delta,2021-07-29,10,2021-08-08,12.0
W043,Hunan,Delta,2021-07-29,11,2021-08-09,6.0
W043,Hunan,Delta,2021-07-29,12,2021-08-10,5.0
W043,Hunan,Delta,2021-07-29,13,2021-08-11,7.0
W043,Hunan,Delta,2021-07-29,14,2021-08-12,2.0
W043,Hunan,Delta,2021-07-29,15,2021-08-13,3.0
W043,Hunan,Delta,2021-07-29,16,2021-08-14,1.0
W043,Hunan,Delta,2021-07-29,17,2021-08-15,1.0
W044,Henan,Delta,2021-07-31,0,2021-07-31,32.0
W044,Henan,Delta,2021-07-31,1,2021-08-01,29.0
W044,Henan,Delta,2021-07-31,2,2021-08-02,17.0
W044,Henan,Delta,2021-07-31,3,2021-08-03,11.0
W044,Henan,Delta,2021-07-31,4,2021-08-04,25.0
W044,Henan,Delta,2021-07-31,5,2021-08-05,9.0
W044,Henan,Delta,2021-07-31,6,2021-08-06,8.0
W044,Henan,Delta,2021-07-31,7,2021-08-07,5.0
W044,Henan,Delta,2021-07-31,8,2021-08-08,5.0
W044,Henan,Delta,2021-07-31,9,2021-08-09,2.0
W044,Henan,Delta,2021-07-31,10,2021-08-10,3.0
W044,Henan,Delta,2021-07-31,11,2021-08-11,3.0
W044,Henan,Delta,2021-07-31,12,2021-08-12,4.0
W044,Henan,Delta,2021-07-31,13,2021-08-13,2.0
W044,Henan,Delta,2021-07-31,14,2021-08-14,12.0
W045,Hubei,Delta,2021-07-31,0,2021-07-31,1.0
W045,Hubei,Delta,2021-07-31,1,2021-08-01,2.0
W045,Hubei,Delta,2021-07-31,2,2021-08-02,3.0
W045,Hubei,Delta,2021-07-31,3,2021-08-03,9.0
W045,Hubei,Delta,2021-07-31,4,2021-08-04,1.0
W045,Hubei,Delta,2021-07-31,5,2021-08-05,6.0
W045,Hubei,Delta,2021-07-31,6,2021-08-06,9.0
W045,Hubei,Delta,2021-07-31,7,2021-08-07,6.0
W045,Hubei,Delta,2021-07-31,8,2021-08-08,3.0
W045,Hubei,Delta,2021-07-31,9,2021-08-09,15.0
W045,Hubei,Delta,2021-07-31,10,2021-08-10,14.0
W045,Hubei,Delta,2021-07-31,11,2021-08-11,10.0
W045,Hubei,Delta,2021-07-31,12,2021-08-12,4.0
W045,Hubei,Delta,2021-07-31,13,2021-08-13,4.0
W045,Hubei,Delta,2021-07-31,14,2021-08-14,0.0
W045,Hubei,Delta,2021-07-31,15,2021-08-15,0.0
W045,Hubei,Delta,2021-07-31,16,2021-08-16,3.0
W046,Yunnan,Delta,2021-07-31,0,2021-07-31,3.0
W046,Yunnan,Delta,2021-07-31,1,2021-08-01,1.0
W046,Yunnan,Delta,2021-07-31,2,2021-08-02,2.0
W046,Yunnan,Delta,2021-07-31,3,2021-08-03,9.0
W046,Yunnan,Delta,2021-07-31,4,2021-08-04,12.0
W046,Yunnan,Delta,2021-07-31,5,2021-08-05,13.0
W046,Yunnan,Delta,2021-07-31,6,2021-08-06,0.0
W046,Yunnan,Delta,2021-07-31,7,2021-08-07,7.0
W046,Yunnan,Delta,2021-07-31,8,2021-08-08,0.0
W046,Yunnan,Delta,2021-07-31,9,2021-08-09,0.0
W046,Yunnan,Delta,2021-07-31,10,2021-08-10,2.0
W046,Yunnan,Delta,2021-07-31,11,2021-08-11,3.0
W046,Yunnan,Delta,2021-07-31,12,2021-08-12,1.0
W046,Yunnan,Delta,2021-07-31,13,2021-08-13,1.0
W047,Fujian,Delta,2021-09-10,0,2021-09-10,3.0
W047,Fujian,Delta,2021-09-10,1,2021-09-11,21.0
W047,Fujian,Delta,2021-09-10,2,2021-09-12,22.0
W047,Fujian,Delta,2021-09-10,3,2021-09-13,60.0
W047,Fujian,Delta,2021-09-10,4,2021-09-14,51.0
W047,Fujian,Delta,2021-09-10,5,2021-09-15,48.0
W047,Fujian,Delta,2021-09-10,6,2021-09-16,61.0
W047,Fujian,Delta,2021-09-10,7,2021-09-17,31.0
W047,Fujian,Delta,2021-09-10,8,2021-09-18,43.0
W047,Fujian,Delta,2021-09-10,9,2021-09-19,29.0
W047,Fujian,Delta,2021-09-10,10,2021-09-20,44.0
W047,Fujian,Delta,2021-09-10,11,2021-09-21,15.0
W047,Fujian,Delta,2021-09-10,12,2021-09-22,20.0
W047,Fujian,Delta,2021-09-10,13,2021-09-23,16.0
W047,Fujian,Delta,2021-09-10,14,2021-09-24,3.0
W047,Fujian,Delta,2021-09-10,15,2021-09-25,5.0
W047,Fujian,Delta,2021-09-10,16,2021-09-26,2.0
W047,Fujian,Delta,2021-09-10,17,2021-09-27,2.0
W047,Fujian,Delta,2021-09-10,18,2021-09-28,5.0
W047,Fujian,Delta,2021-09-10,19,2021-09-29,1.0
W048,Heilongjiang,Delta,2021-09-21,0,2021-09-21,3.0
W048,Heilongjiang,Delta,2021-09-21,1,2021-09-22,8.0
W048,Heilongjiang,Delta,2021-09-21,2,2021-09-23,15.0
W048,Heilongjiang,Delta,2021-09-21,3,2021-09-24,8.0
W048,Heilongjiang,Delta,2021-09-21,4,2021-09-25,4.0
W048,Heilongjiang,Delta,2021-09-21,5,2021-09-26,11.0
W048,Heilongjiang,Delta,2021-09-21,6,2021-09-27,11.0
W048,Heilongjiang,Delta,2021-09-21,7,2021-09-28,8.0
W048,Heilongjiang,Delta,2021-09-21,8,2021-09-29,6.0
W048,Heilongjiang,Delta,2021-09-21,9,2021-09-30,10.0
W048,Heilongjiang,Delta,2021-09-21,10,2021-10-01,2.0
W048,Heilongjiang,Delta,2021-09-21,11,2021-10-02,1.0
W048,Heilongjiang,Delta,2021-09-21,12,2021-10-03,1.0
W049,Inner Mongolia,Delta,2021-10-13,0,2021-10-13,1.0
W049,Inner Mongolia,Delta,2021-10-13,1,2021-10-14,0.0
W049,Inner Mongolia,Delta,2021-10-13,2,2021-10-15,0.0
W049,Inner Mongolia,Delta,2021-10-13,3,2021-10-16,1.0
W049,Inner Mongolia,Delta,2021-10-13,4,2021-10-17,0.0
W049,Inner Mongolia,Delta,2021-10-13,5,2021-10-18,7.0
W049,Inner Mongolia,Delta,2021-10-13,6,2021-10-19,3.0
W049,Inner Mongolia,Delta,2021-10-13,7,2021-10-20,3.0
W049,Inner Mongolia,Delta,2021-10-13,8,2021-10-21,15.0
W049,Inner Mongolia,Delta,2021-10-13,9,2021-10-22,9.0
W049,Inner Mongolia,Delta,2021-10-13,10,2021-10-23,10.0
W049,Inner Mongolia,Delta,2021-10-13,11,2021-10-24,13.0
W049,Inner Mongolia,Delta,2021-10-13,12,2021-10-25,36.0
W049,Inner Mongolia,Delta,2021-10-13,13,2021-10-26,12.0
W049,Inner Mongolia,Delta,2021-10-13,14,2021-10-27,7.0
W049,Inner Mongolia,Delta,2021-10-13,15,2021-10-28,19.0
W049,Inner Mongolia,Delta,2021-10-13,16,2021-10-29,19.0
W049,Inner Mongolia,Delta,2021-10-13,17,2021-10-30,10.0
W049,Inner Mongolia,Delta,2021-10-13,18,2021-10-31,6.0
W049,Inner Mongolia,Delta,2021-10-13,19,2021-11-01,2.0
W049,Inner Mongolia,Delta,2021-10-13,20,2021-11-02,6.0
W049,Inner Mongolia,Delta,2021-10-13,21,2021-11-03,2.0
W049,Inner Mongolia,Delta,2021-10-13,22,2021-11-04,2.0
W049,Inner Mongolia,Delta,2021-10-13,23,2021-11-05,1.0
W049,Inner Mongolia,Delta,2021-10-13,24,2021-11-06,0.0
W049,Inner Mongolia,Delta,2021-10-13,25,2021-11-07,1.0
W049,Inner Mongolia,Delta,2021-10-13,26,2021-11-08,0.0
W049,Inner Mongolia,Delta,2021-10-13,27,2021-11-09,1.0
W049,Inner Mongolia,Delta,2021-10-13,28,2021-11-10,0.0
W049,Inner Mongolia,Delta,2021-10-13,29,2021-11-11,2.0
W049,Inner Mongolia,Delta,2021-10-13,30,2021-11-12,1.0
W050,Gansu,Delta,2021-10-18,0,2021-10-18,1.0
W050,Gansu,Delta,2021-10-18,1,2021-10-19,4.0
W050,Gansu,Delta,2021-10-18,2,2021-10-20,5.0
W050,Gansu,Delta,2021-10-18,3,2021-10-21,9.0
W050,Gansu,Delta,2021-10-18,4,2021-10-22,17.0
W050,Gansu,Delta,2021-10-18,5,2021-10-23,6.0
W050,Gansu,Delta,2021-10-18,6,2021-10-24,4.0
W050,Gansu,Delta,2021-10-18,7,2021-10-25,6.0
W050,Gansu,Delta,2021-10-18,8,2021-10-26,4.0
W050,Gansu,Delta,2021-10-18,9,2021-10-27,8.0
W050,Gansu,Delta,2021-10-18,10,2021-10-28,12.0
W050,Gansu,Delta,2021-10-18,11,2021-10-29,11.0
W050,Gansu,Delta,2021-10-18,12,2021-10-30,9.0
W050,Gansu,Delta,2021-10-18,13,2021-10-31,10.0
W050,Gansu,Delta,2021-10-18,14,2021-11-01,8.0
W050,Gansu,Delta,2021-10-18,15,2021-11-02,14.0
W050,Gansu,Delta,2021-10-18,16,2021-11-03,2.0
W050,Gansu,Delta,2021-10-18,17,2021-11-04,5.0
W050,Gansu,Delta,2021-10-18,18,2021-11-05,2.0
W050,Gansu,Delta,2021-10-18,19,2021-11-06,2.0
W050,Gansu,Delta,2021-10-18,20,2021-11-07,2.0
W050,Gansu,Delta,2021-10-18,21,2021-11-08,4.0
W051,Heilongjiang,Delta,2021-10-27,0,2021-10-27,1.0
W051,Heilongjiang,Delta,2021-10-27,1,2021-10-28,9.0
W051,Heilongjiang,Delta,2021-10-27,2,2021-10-29,26.0
W051,Heilongjiang,Delta,2021-10-27,3,2021-10-30,19.0
W051,Heilongjiang,Delta,2021-10-27,4,2021-10-31,27.0
W051,Heilongjiang,Delta,2021-10-27,5,2021-11-01,27.0
W051,Heilongjiang,Delta,2021-10-27,6,2021-11-02,35.0
W051,Heilongjiang,Delta,2021-10-27,7,2021-11-03,45.0
W051,Heilongjiang,Delta,2021-10-27,8,2021-11-04,28.0
W051,Heilongjiang,Delta,2021-10-27,9,2021-11-05,16.0
W051,Heilongjiang,Delta,2021-10-27,10,2021-11-06,6.0
W051,Heilongjiang,Delta,2021-10-27,11,2021-11-07,6.0
W051,Heilongjiang,Delta,2021-10-27,12,2021-11-08,8.0
W051,Heilongjiang,Delta,2021-10-27,13,2021-11-09,4.0
W051,Heilongjiang,Delta,2021-10-27,14,2021-11-10,7.0
W051,Heilongjiang,Delta,2021-10-27,15,2021-11-11,7.0
W051,Heilongjiang,Delta,2021-10-27,16,2021-11-12,2.0
W051,Heilongjiang,Delta,2021-10-27,17,2021-11-13,2.0
W051,Heilongjiang,Delta,2021-10-27,18,2021-11-14,2.0
W051,Heilongjiang,Delta,2021-10-27,19,2021-11-15,2.0
W052,Hebei,Delta,2021-10-31,0,2021-10-31,8.0
W052,Hebei,Delta,2021-10-31,1,2021-11-01,8.0
W052,Hebei,Delta,2021-10-31,2,2021-11-02,14.0
W052,Hebei,Delta,2021-10-31,3,2021-11-03,23.0
W052,Hebei,Delta,2021-10-31,4,2021-11-04,10.0
W052,Hebei,Delta,2021-10-31,5,2021-11-05,14.0
W052,Hebei,Delta,2021-10-31,6,2021-11-06,16.0
W052,Hebei,Delta,2021-10-31,7,2021-11-07,8.0
W052,Hebei,Delta,2021-10-31,8,2021-11-08,12.0
W052,Hebei,Delta,2021-10-31,9,2021-11-09,5.0
W052,Hebei,Delta,2021-10-31,10,2021-11-10,3.0
W052,Hebei,Delta,2021-10-31,11,2021-11-11,2.0
W052,Hebei,Delta,2021-10-31,12,2021-11-12,4.0
W052,Hebei,Delta,2021-10-31,13,2021-11-13,3.0
W052,Hebei,Delta,2021-10-31,14,2021-11-14,1.0
W053,Henan,Delta,2021-11-02,0,2021-11-02,3.0
W053,Henan,Delta,2021-11-02,1,2021-11-03,9.0
W053,Henan,Delta,2021-11-02,2,2021-11-04,10.0
W053,Henan,Delta,2021-11-02,3,2021-11-05,7.0
W053,Henan,Delta,2021-11-02,4,2021-11-06,4.0
W053,Henan,Delta,2021-11-02,5,2021-11-07,12.0
W053,Henan,Delta,2021-11-02,6,2021-11-08,8.0
W053,Henan,Delta,2021-11-02,7,2021-11-09,7.0
W053,Henan,Delta,2021-11-02,8,2021-11-10,14.0
W053,Henan,Delta,2021-11-02,9,2021-11-11,8.0
W053,Henan,Delta,2021-11-02,10,2021-11-12,2.0
W053,Henan,Delta,2021-11-02,11,2021-11-13,0.0
W053,Henan,Delta,2021-11-02,12,2021-11-14,1.0
W054,Liaoning,Delta,2021-11-04,0,2021-11-04,8.0
W054,Liaoning,Delta,2021-11-04,1,2021-11-05,5.0
W054,Liaoning,Delta,2021-11-04,2,2021-11-06,17.0
W054,Liaoning,Delta,2021-11-04,3,2021-11-07,32.0
W054,Liaoning,Delta,2021-11-04,4,2021-11-08,32.0
W054,Liaoning,Delta,2021-11-04,5,2021-11-09,32.0
W054,Liaoning,Delta,2021-11-04,6,2021-11-10,21.0
W054,Liaoning,Delta,2021-11-04,7,2021-11-11,52.0
W054,Liaoning,Delta,2021-11-04,8,2021-11-12,14.0
W054,Liaoning,Delta,2021-11-04,9,2021-11-13,60.0
W054,Liaoning,Delta,2021-11-04,10,2021-11-14,15.0
W054,Liaoning,Delta,2021-11-04,11,2021-11-15,4.0
W054,Liaoning,Delta,2021-11-04,12,2021-11-16,6.0
W054,Liaoning,Delta,2021-11-04,13,2021-11-17,4.0
W054,Liaoning,Delta,2021-11-04,14,2021-11-18,7.0
W054,Liaoning,Delta,2021-11-04,15,2021-11-19,2.0
W054,Liaoning,Delta,2021-11-04,16,2021-11-20,3.0
W054,Liaoning,Delta,2021-11-04,17,2021-11-21,5.0
W054,Liaoning,Delta,2021-11-04,18,2021-11-22,4.0
W054,Liaoning,Delta,2021-11-04,19,2021-11-23,2.0
W054,Liaoning,Delta,2021-11-04,20,2021-11-24,0.0
W054,Liaoning,Delta,2021-11-04,21,2021-11-25,1.0
W054,Liaoning,Delta,2021-11-04,22,2021-11-26,3.0
W054,Liaoning,Delta,2021-11-04,23,2021-11-27,1.0
W055,Inner Mongolia,Delta,2021-11-27,0,2021-11-27,3.0
W055,Inner Mongolia,Delta,2021-11-27,1,2021-11-28,19.0
W055,Inner Mongolia,Delta,2021-11-27,2,2021-11-29,19.0
W055,Inner Mongolia,Delta,2021-11-27,3,2021-11-30,93.0
W055,Inner Mongolia,Delta,2021-11-27,4,2021-12-01,54.0
W055,Inner Mongolia,Delta,2021-11-27,5,2021-12-02,56.0
W055,Inner Mongolia,Delta,2021-11-27,6,2021-12-03,58.0
W055,Inner Mongolia,Delta,2021-11-27,7,2021-12-04,34.0
W055,Inner Mongolia,Delta,2021-11-27,8,2021-12-05,26.0
W055,Inner Mongolia,Delta,2021-11-27,9,2021-12-06,54.0
W055,Inner Mongolia,Delta,2021-11-27,10,2021-12-07,33.0
W055,Inner Mongolia,Delta,2021-11-27,11,2021-12-08,42.0
W055,Inner Mongolia,Delta,2021-11-27,12,2021-12-09,24.0
W055,Inner Mongolia,Delta,2021-11-27,13,2021-12-10,15.0
W055,Inner Mongolia,Delta,2021-11-27,14,2021-12-11,10.0
W055,Inner Mongolia,Delta,2021-11-27,15,2021-12-12,5.0
W055,Inner Mongolia,Delta,2021-11-27,16,2021-12-13,5.0
W055,Inner Mongolia,Delta,2021-11-27,17,2021-12-14,3.0
W055,Inner Mongolia,Delta,2021-11-27,18,2021-12-15,2.0
W055,Inner Mongolia,Delta,2021-11-27,19,2021-12-16,4.0
W055,Inner Mongolia,Delta,2021-11-27,20,2021-12-17,1.0
W056,Zhejiang,Delta,2021-12-06,0,2021-12-06,1.0
W056,Zhejiang,Delta,2021-12-06,1,2021-12-07,8.0
W056,Zhejiang,Delta,2021-12-06,2,2021-12-08,12.0
W056,Zhejiang,Delta,2021-12-06,3,2021-12-09,6.0
W056,Zhejiang,Delta,2021-12-06,4,2021-12-10,35.0
W056,Zhejiang,Delta,2021-12-06,5,2021-12-11,38.0
W056,Zhejiang,Delta,2021-12-06,6,2021-12-12,75.0
W056,Zhejiang,Delta,2021-12-06,7,2021-12-13,45.0
W056,Zhejiang,Delta,2021-12-06,8,2021-12-14,46.0
W056,Zhejiang,Delta,2021-12-06,9,2021-12-15,56.0
W056,Zhejiang,Delta,2021-12-06,10,2021-12-16,44.0
W056,Zhejiang,Delta,2021-12-06,11,2021-12-17,77.0
W056,Zhejiang,Delta,2021-12-06,12,2021-12-18,31.0
W056,Zhejiang,Delta,2021-12-06,13,2021-12-19,12.0
W056,Zhejiang,Delta,2021-12-06,14,2021-12-20,11.0
W056,Zhejiang,Delta,2021-12-06,15,2021-12-21,0.0
W056,Zhejiang,Delta,2021-12-06,16,2021-12-22,1.0
W056,Zhejiang,Delta,2021-12-06,17,2021-12-23,1.0
W056,Zhejiang,Delta,2021-12-06,18,2021-12-24,0.0
W056,Zhejiang,Delta,2021-12-06,19,2021-12-25,0.0
W056,Zhejiang,Delta,2021-12-06,20,2021-12-26,1.0
W056,Zhejiang,Delta,2021-12-06,21,2021-12-27,1.0
W057,Shaanxi,Delta,2021-12-09,0,2021-12-09,1.0
W057,Shaanxi,Delta,2021-12-09,1,2021-12-10,0.0
W057,Shaanxi,Delta,2021-12-09,2,2021-12-11,1.0
W057,Shaanxi,Delta,2021-12-09,3,2021-12-12,0.0
W057,Shaanxi,Delta,2021-12-09,4,2021-12-13,1.0
W057,Shaanxi,Delta,2021-12-09,5,2021-12-14,3.0
W057,Shaanxi,Delta,2021-12-09,6,2021-12-15,6.0
W057,Shaanxi,Delta,2021-12-09,7,2021-12-16,6.0
W057,Shaanxi,Delta,2021-12-09,8,2021-12-17,9.0
W057,Shaanxi,Delta,2021-12-09,9,2021-12-18,13.0
W057,Shaanxi,Delta,2021-12-09,10,2021-12-19,25.0
W057,Shaanxi,Delta,2021-12-09,11,2021-12-20,43.0
W057,Shaanxi,Delta,2021-12-09,12,2021-12-21,53.0
W057,Shaanxi,Delta,2021-12-09,13,2021-12-22,86.0
W057,Shaanxi,Delta,2021-12-09,14,2021-12-23,52.0
W057,Shaanxi,Delta,2021-12-09,15,2021-12-24,78.0
W057,Shaanxi,Delta,2021-12-09,16,2021-12-25,157.0
W057,Shaanxi,Delta,2021-12-09,17,2021-12-26,152.0
W057,Shaanxi,Delta,2021-12-09,18,2021-12-27,180.0
W057,Shaanxi,Delta,2021-12-09,19,2021-12-28,151.0
W057,Shaanxi,Delta,2021-12-09,20,2021-12-29,155.0
W057,Shaanxi,Delta,2021-12-09,21,2021-12-30,165.0
W057,Shaanxi,Delta,2021-12-09,22,2021-12-31,174.0
W057,Shaanxi,Delta,2021-12-09,23,2022-01-01,123.0
W057,Shaanxi,Delta,2021-12-09,24,2022-01-02,92.0
W057,Shaanxi,Delta,2021-12-09,25,2022-01-03,95.0
W057,Shaanxi,Delta,2021-12-09,26,2022-01-04,35.0
W057,Shaanxi,Delta,2021-12-09,27,2022-01-05,63.0
W057,Shaanxi,Delta,2021-12-09,28,2022-01-06,57.0
W057,Shaanxi,Delta,2021-12-09,29,2022-01-07,46.0
W057,Shaanxi,Delta,2021-12-09,30,2022-01-08,30.0
W057,Shaanxi,Delta,2021-12-09,31,2022-01-09,15.0
W057,Shaanxi,Delta,2021-12-09,32,2022-01-10,13.0
W057,Shaanxi,Delta,2021-12-09,33,2022-01-11,8.0
W057,Shaanxi,Delta,2021-12-09,34,2022-01-12,6.0
W057,Shaanxi,Delta,2021-12-09,35,2022-01-13,8.0
W057,Shaanxi,Delta,2021-12-09,36,2022-01-14,4.0
W057,Shaanxi,Delta,2021-12-09,37,2022-01-15,1.0
W057,Shaanxi,Delta,2021-12-09,38,2022-01-16,5.0
W057,Shaanxi,Delta,2021-12-09,39,2022-01-17,1.0
W057,Shaanxi,Delta,2021-12-09,40,2022-01-18,0.0
W057,Shaanxi,Delta,2021-12-09,41,2022-01-19,0.0
W057,Shaanxi,Delta,2021-12-09,42,2022-01-20,3.0
W058,Henan,Delta,2021-12-31,0,2021-12-31,4.0
W058,Henan,Delta,2021-12-31,1,2022-01-01,5.0
W058,Henan,Delta,2021-12-31,2,2022-01-02,3.0
W058,Henan,Delta,2021-12-31,3,2022-01-03,24.0
W058,Henan,Delta,2021-12-31,4,2022-01-04,22.0
W058,Henan,Delta,2021-12-31,5,2022-01-05,73.0
W058,Henan,Delta,2021-12-31,6,2022-01-06,56.0
W058,Henan,Delta,2021-12-31,7,2022-01-07,44.0
W058,Henan,Delta,2021-12-31,8,2022-01-08,56.0
W058,Henan,Delta,2021-12-31,9,2022-01-09,60.0
W058,Henan,Delta,2021-12-31,10,2022-01-10,87.0
W058,Henan,Delta,2021-12-31,11,2022-01-11,118.0
W058,Henan,Delta,2021-12-31,12,2022-01-12,76.0
W058,Henan,Delta,2021-12-31,13,2022-01-13,98.0
W058,Henan,Delta,2021-12-31,14,2022-01-14,52.0
W058,Henan,Delta,2021-12-31,15,2022-01-15,29.0
W058,Henan,Delta,2021-12-31,16,2022-01-16,68.0
W058,Henan,Delta,2021-12-31,17,2022-01-17,102.0
W058,Henan,Delta,2021-12-31,18,2022-01-18,33.0
W058,Henan,Delta,2021-12-31,19,2022-01-19,24.0
W058,Henan,Delta,2021-12-31,20,2022-01-20,3.0
W058,Henan,Delta,2021-12-31,21,2022-01-21,4.0
W058,Henan,Delta,2021-12-31,22,2022-01-22,1.0
W058,Henan,Delta,2021-12-31,23,2022-01-23,1.0
W058,Henan,Delta,2021-12-31,24,2022-01-24,3.0
W058,Henan,Delta,2021-12-31,25,2022-01-25,1.0
W058,Henan,Delta,2021-12-31,26,2022-01-26,1.0
W059,Tianjin,Omicron,2022-01-08,0,2022-01-08,3.0
W059,Tianjin,Omicron,2022-01-08,1,2022-01-09,23.0
W059,Tianjin,Omicron,2022-01-08,2,2022-01-10,21.0
W059,Tianjin,Omicron,2022-01-08,3,2022-01-11,36.0
W059,Tianjin,Omicron,2022-01-08,4,2022-01-12,46.0
W059,Tianjin,Omicron,2022-01-08,5,2022-01-13,35.0
W059,Tianjin,Omicron,2022-01-08,6,2022-01-14,39.0
W059,Tianjin,Omicron,2022-01-08,7,2022-01-15,33.0
W059,Tianjin,Omicron,2022-01-08,8,2022-01-16,80.0
W059,Tianjin,Omicron,2022-01-08,9,2022-01-17,18.0
W059,Tianjin,Omicron,2022-01-08,10,2022-01-18,14.0
W059,Tianjin,Omicron,2022-01-08,11,2022-01-19,14.0
W059,Tianjin,Omicron,2022-01-08,12,2022-01-20,8.0
W059,Tianjin,Omicron,2022-01-08,13,2022-01-21,6.0
W059,Tianjin,Omicron,2022-01-08,14,2022-01-22,5.0
W059,Tianjin,Omicron,2022-01-08,15,2022-01-23,1.0
W059,Tianjin,Omicron,2022-01-08,16,2022-01-24,1.0
W059,Tianjin,Omicron,2022-01-08,17,2022-01-25,0.0
W059,Tianjin,Omicron,2022-01-08,18,2022-01-26,1.0
W059,Tianjin,Omicron,2022-01-08,19,2022-01-27,4.0
W059,Tianjin,Omicron,2022-01-08,20,2022-01-28,5.0
W059,Tianjin,Omicron,2022-01-08,21,2022-01-29,4.0
W059,Tianjin,Omicron,2022-01-08,22,2022-01-30,11.0
W059,Tianjin,Omicron,2022-01-08,23,2022-01-31,7.0
W059,Tianjin,Omicron,2022-01-08,24,2022-02-01,12.0
W059,Tianjin,Omicron,2022-01-08,25,2022-02-02,9.0
W059,Tianjin,Omicron,2022-01-08,26,2022-02-03,4.0
